Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
DLBOTA,230,B/DL-0237,Bunker Ahlhorn,,52.88504,8.22298,JO42cv
DLBOTA,230,B/DL-0238,"WH 28, Dillingen",Regelbau 108b,49.35378,6.72270,JN39ii
DLBOTA,230,B/DL-0239,"WH 27, Dillingen",Regelbau 108b,49.35415,6.72221,JN39ii
DLBOTA,230,B/DL-0240,B-Werk Besseringen,Panzerwerk,49.46505,6.62100,JN39hl
DLBOTA,230,B/DL-0241,ehem. Munitionsdepot Warndt Prestock Point S9A,Munitionsdepot,49.22461,6.76488,JN39jf
DLBOTA,230,B/DL-0242,Bunker Hamburg,,53.47512,9.94993,JO43xl
DLBOTA,230,B/DL-0243,MG-Unterstand südwestlich des Frankfurter Flughafens,Schützenbunker,50.02063,8.51547,JO40ga
DLBOTA,230,B/DL-0244,WH 723,Schützenbunker,49.30622,7.03634,JN39mh
DLBOTA,230,B/DL-0245,WH 604,,49.22947,7.10935,JN39nf
DLBOTA,230,B/DL-0246,WH 611,,49.22938,7.11089,JN39nf
DLBOTA,230,B/DL-0247,WH 609,,49.22867,7.10967,JN39nf
DLBOTA,230,B/DL-0248,WH 613,,49.23044,7.11468,JN39nf
DLBOTA,230,B/DL-0249,WH 616,,49.23000,7.11660,JN39nf
DLBOTA,230,B/DL-0250,WH 617,,49.23043,7.11743,JN39nf
DLBOTA,230,B/DL-0251,WH 618,,49.23143,7.11861,JN39nf
DLBOTA,230,B/DL-0252,WH 619,,49.23156,7.11991,JN39nf
DLBOTA,230,B/DL-0253,WH 620,,49.23083,7.12051,JN39nf
DLBOTA,230,B/DL-0254,WH 634,,49.23355,7.12765,JN39nf
DLBOTA,230,B/DL-0255,WH 635,,49.23351,7.12890,JN39nf
DLBOTA,230,B/DL-0256,WH 638,,49.23210,7.13181,JN39nf
DLBOTA,230,B/DL-0257,WK II Bunker Leeskow,,52.01736,14.41654,JO72ea
DLBOTA,230,B/DL-0258,Munitionslager Schneeberg,Munitionslager,52.15672,14.34930,JO72ed
DLBOTA,230,B/DL-0259,RFS 14 Nord,,52.14533,14.20428,JO72cd
DLBOTA,230,B/DL-0260,RFS 14 Süd,,52.13839,14.19825,JO72cd
DLBOTA,230,B/DL-0261,"Beobachtungsbunker, Markersdorf",,51.14420,14.84956,JO71kd
DLBOTA,230,B/DL-0262,Beobachtungsbunker,,51.19565,14.96990,JO71le
DLBOTA,230,B/DL-0263,Hindenburg Bunker,,52.94346,10.03459,JO52aw
DLBOTA,230,B/DL-0264,Luftschutz Edelstahlwerk Freital,Stollen,51.00372,13.64698,JO61ta
DLBOTA,230,B/DL-0265,Gauleitung Sachsen Ausweichführungsstelle Lockwitzgrund,Stollen,50.98411,13.79951,JO60vx
DLBOTA,230,B/DL-0266,Gauleitung Sachsen Ausweichführungsstelle Grillenburg,,50.95060,13.50425,JO60sw
DLBOTA,230,B/DL-0267,Westwallbunkeranlage bei Heckendalheim,,49.23661,7.15234,JN39nf
DLBOTA,230,B/DL-0268,Westwallbunkeranlage beim Obertalerberg,Ringstand,49.24195,7.16434,JN39nf
DLBOTA,230,B/DL-0269,Westwallbunker Regelbau 108,Villa Gerlinde,49.24305,7.18123,JN39of
DLBOTA,230,B/DL-0270,Westlwallbunker Regelbau 509,Artillerie Beobachtungsstand,49.23630,7.20310,JN39of
DLBOTA,230,B/DL-0271,"Bunker an der alten Schleuse, Völklingen",,49.24685,6.84062,JN39kf
DLBOTA,230,B/DL-0272,Waffenlager Olderup,Munitionsdepot,54.52590,9.11600,JO44nm
DLBOTA,230,B/DL-0273,HAWK Raketenstellung  Glockenberg,,54.39017,9.23239,JO44oj
DLBOTA,230,B/DL-0274,Luftschutzbunker Helgoland,,54.18300,7.88562,JO34we
DLBOTA,230,B/DL-0275,Peilstelle Tetenbüll,,54.37055,8.81759,JO44ji
DLBOTA,230,B/DL-0276,Spitzbunker in Neunkirchen,Hochbunker,49.34977,7.16879,JN39oi
DLBOTA,230,B/DL-0277,Bunker Bous,Regelbau 105d,49.28045,6.78558,JN39jg
DLBOTA,230,B/DL-0278,"WH 650, Museumsbunker, Griesborn",Regelbau 111a,49.29149,6.79242,JN39jg
DLBOTA,230,B/DL-0279,Luftschutzbunker stillgelegt,Luftschutzbunker,49.23690,7.25760,JN39pf
DLBOTA,230,B/DL-0280,Schutzbunker Blieskastel,,49.23793,7.24617,JN39of
DLBOTA,230,B/DL-0281,Schutzbunker Webenheim,,49.24340,7.27570,JN39pf
DLBOTA,230,B/DL-0282,Regelbau 104,MG Stand,49.27603,6.80145,JN39jg
DLBOTA,230,B/DL-0283,WH 21 Regelbau 106d,MG Stand,49.27451,6.79451,JN39jg
DLBOTA,230,B/DL-0284,Bunker Griesborn im Taubental,Regelbau mit Panzerkuppe,49.29599,6.79277,JN39jh
DLBOTA,230,B/DL-0285,WH 666 Bunker mit Tarnung (Fenster und Anbauterasse),Regelbau 105b,49.30927,6.78218,JN39jh
DLBOTA,230,B/DL-0286,WH 670 (Nur noch die 6 Schießschartenkuppeln sichtbar),Regelbau 115a,49.31401,6.78479,JN39jh
DLBOTA,230,B/DL-0287,WH 337,Regelbau 108b,49.32157,6.77687,JN39jh
DLBOTA,230,B/DL-0288,"WH 305 3.5m Betonstärke, 6-Schartenturm",Regelbau 114a,49.32533,6.74482,JN39ih
DLBOTA,230,B/DL-0289,WH 48 (Regelbau 105b),Munitionsbunker,49.34128,6.73838,JN39ii
DLBOTA,230,B/DL-0290,WH 46 in Dillingen,Westwallbunker,49.34314,6.73566,JN39ii
DLBOTA,230,B/DL-0291,Regelbau 501,Gruppenunterstand für 14 Mann,49.39802,6.67478,JN39ij
DLBOTA,230,B/DL-0292,WH 492,Gruppenunterstand mit angehängtem Kampfraum,49.41277,6.65777,JN39hj
DLBOTA,230,B/DL-0293,Regelbau U-Stand,Doppelunterstand für 27 Mann,49.42996,6.63518,JN39hk
DLBOTA,230,B/DL-0294,WH 349,Brückensicherungsbunker Unterirdisch,49.44098,6.63118,JN39hk
DLBOTA,230,B/DL-0295,WH 307,Regelbau 10 1938,49.45807,6.63961,JN39hk
DLBOTA,230,B/DL-0296,WH 379 Westwallmuseum Mettlach,Regelbau B1-7a Regelbau 501 Gruppenunterstand 15 Mann,49.49771,6.59718,JN39hl
DLBOTA,230,B/DL-0297,Westwallmuseum Sinz,Regelbau 501 Gruppenunterstand 15 Mann,49.53555,6.43232,JN39fm
DLBOTA,230,B/DL-0298,Zivilschutzbunker Saarbrücken 1,Hochbunker getarnt als Haus,49.23553,7.00296,JN39mf
DLBOTA,230,B/DL-0299,Zivilschutzbunker Saarbrücken 2,Hochbunker für 1187 Personen,49.23975,6.96828,JN39lf
DLBOTA,230,B/DL-0300,WH Augsburg,"Regelbau 19, offener Infanteriebeobachter",49.64688,6.59423,JN39hp
DLBOTA,230,B/DL-0301,GS FRA 4322 ,,54.34596,12.60503,JO64hi
DLBOTA,230,B/DL-0302,NVA Bunker Zingst,,54.43711,12.70346,JO64ik
DLBOTA,230,B/DL-0303,Shelter FP Finowfurt,Shelter,52.83305,13.67782,JO62ut
DLBOTA,230,B/DL-0304,Verstärkeramt,,51.82552,8.29008,JO41dt
DLBOTA,230,B/DL-0305,HB Mülhauser Str. Herne ,Hocbunker,51.52655,7.25111,JO31pm
DLBOTA,230,B/DL-0306,Nachrichtenbunker Gisela,Tiefbunker,50.57193,8.71003,JO40in
DLBOTA,230,B/DL-0307,Komplex „Hansa II“ V18,Bunkerhaus,50.57277,8.70993,JO40in
DLBOTA,230,B/DL-0308,Komplex „Hansa II“ V19,Bunkerhaus,50.57257,8.71084,JO40in
DLBOTA,230,B/DL-0309,Spitzbunker Teltow,Spitzbunker,52.38731,12.97845,JO62lj
DLBOTA,230,B/DL-0310,Luftschutzbunker Winkelturm 1,WH Luftschutzturm Winkel,50.58874,8.70606,JO40io
DLBOTA,230,B/DL-0311,Luftschutzbunker Winkelturm 2,WH Luftschutzturm Winkel,50.58855,8.70499,JO40io
DLBOTA,230,B/DL-0312,Luftschutzbunker Winkelturm 3,WH Luftschutzturm Winkel,50.57470,8.70984,JO40in
DLBOTA,230,B/DL-0313,Luftschutzbunker Winkelturm 4,WH Luftschutzturm Winkel,50.57401,8.70818,JO40in
DLBOTA,230,B/DL-0314,Luftschutzbunker Winkelturm 5,WH Luftschutzturm Winkel,50.58568,8.69709,JO40io
DLBOTA,230,B/DL-0315,Luftschutzbunker Winkelturm 6,WH Luftschutzturm Winkel,50.58556,8.69571,JO40io
DLBOTA,230,B/DL-0316,Luftschutzbunker Winkelturm 7,WH Luftschutzturm Winkel,50.58493,8.69393,JO40io
DLBOTA,230,B/DL-0317,Luftschutzbunker Winkelturm 8,WH Luftschutzturm Winkel,50.58333,8.69517,JO40in
DLBOTA,230,B/DL-0318,Warnamt I (Zivilschutz),Tiefbunker,54.11972,9.71167,JO44uc
DLBOTA,230,B/DL-0319,Warnamt II (Zivilschutz),Tiefbunker,52.84837,8.68845,JO42iu
DLBOTA,230,B/DL-0320,Warnamt III (Zivilschutz),Tiefbunker,52.30645,9.39333,JO42qh
DLBOTA,230,B/DL-0321,Warnamt IV (Zivilschutz),Tiefbunker,51.09778,7.66722,JO31uc
DLBOTA,230,B/DL-0322,Warnamt V (Zivilschutz),Tiefbunker,50.95874,6.26773,JO30dx
DLBOTA,230,B/DL-0323,"Warnamt VI (Zivilschutz),",Tiefbunker,50.39578,8.54626,JO40gj
DLBOTA,230,B/DL-0324,Warnamt VII (Zivilschutz),Tiefbunker,49.82750,7.75833,JN39vt
DLBOTA,230,B/DL-0325,Warnamt VIII (Zivilschutz),Tiefbunker,48.45556,8.95611,JN48lk
DLBOTA,230,B/DL-0326,Warnamt IX (Zivilschutz),Tiefbunker,49.24750,10.58306,JN59gf
DLBOTA,230,B/DL-0327,Warnamt X (Zivilschutz),Tiefbunker,47.92250,11.22472,JN57ow
DLBOTA,230,B/DL-0328,"Bunker Bahnhofstraße, Hannover",Hochbunker,52.38590,9.85990,JO42wj
DLBOTA,230,B/DL-0329,GSVBw 22 ,Tiefbunker,53.61572,8.74642,JO43io
DLBOTA,230,B/DL-0329,GSVBw 22 ,Tiefbunker,53.60055,8.74565,JO43io
DLBOTA,230,B/DL-0330,GSVBw 27,Tiefbunker,52.51243,7.28602,JO32pm
DLBOTA,230,B/DL-0331,GSVBw 34,Tiefbunker,50.83366,8.05630,JO40au
DLBOTA,230,B/DL-0332,GSVBw 42 ,Tiefbunker,49.84078,7.80971,JN39vu
DLBOTA,230,B/DL-0333,GSVBw 47,Tiefbunker,49.68599,7.24991,JN39oq
DLBOTA,230,B/DL-0334,GSVBw 66 ,Tiefbunker,48.53777,11.50583,JN58sm
DLBOTA,230,B/DL-0335,Shelter 1 FP Finsterwalde,Shelter,51.60272,13.72742,JO61uo
DLBOTA,230,B/DL-0336,Shelter 2 FP Finsterwalde,Shelter,51.61226,13.75102,JO61vo
DLBOTA,230,B/DL-0337,Sonderwaffenlager Finsterwalde,Munitionsbunker,51.59464,13.75330,JO61vo
DLBOTA,230,B/DL-0338,Raketenbasis Seeberg ,,50.92228,10.78845,JO50jw
DLBOTA,230,B/DL-0339,WGS Blankenfelde ,,52.31808,13.39884,JO62qh
DLBOTA,230,B/DL-0340,Tower FP Peenemünde,,54.15677,13.78159,JO64vd
DLBOTA,230,B/DL-0341,gGS 8/61 ,,52.51311,14.16584,JO72bm
DLBOTA,230,B/DL-0342,FuTK-313 ,,50.46107,12.32739,JO60dl
DLBOTA,230,B/DL-0343,Shelter FP  Preschen ,Shelter,51.66241,14.62040,JO71hp
DLBOTA,230,B/DL-0344,Shelter ,Shelter,51.66557,14.65989,JO71hp
DLBOTA,230,B/DL-0345,FlaRak-Stellung Nartum.,,53.19255,9.25099,JO43pe
DLBOTA,230,B/DL-0346,FlaRak-Stellung Eversen.,,53.02581,9.31081,JO43pa
DLBOTA,230,B/DL-0347,Bunkerhaus VII FHQ Adlerhorst,,50.37053,8.62464,JO40hi
DLBOTA,230,B/DL-0348,Luftschutzbunker FHQ Adlerhorst,,50.36718,8.62580,JO40hi
DLBOTA,230,B/DL-0349,Sendebunker Adlerhorst,,50.35587,8.63874,JO40hi
DLBOTA,230,B/DL-0350, FRA-315 ,,51.31411,14.10267,JO71bh
DLBOTA,230,B/DL-0351,KEL Hoyerswerda,LP-09,51.40003,14.14955,JO71bj
DLBOTA,230,B/DL-0352,Sondermunitionslager Gießen (NATO Site #4),Nuklearwaffenbunker,50.60018,8.73085,JO40io
DLBOTA,230,B/DL-0353,Atomwaffenlager NATO Alten-Buseck,,50.63950,8.75097,JO40jp
DLBOTA,230,B/DL-0354,Bunker Repelen,,51.48749,6.58792,JO31hl
DLBOTA,230,B/DL-0355,Ehem. Französisches Munlager,Munitionsdepot,48.41305,9.62976,JN48tj
DLBOTA,230,B/DL-0356,ehem. Barackenlager Rotbachtal,,51.57551,6.79927,JO31jn
DLBOTA,230,B/DL-0357,Museumsbunker Hannover,Hochbunker,52.34180,9.71310,JO42ui
DLBOTA,230,B/DL-0358,Bunker Friesenstraße ,Hochbunker,52.38237,9.75265,JO42vj
DLBOTA,230,B/DL-0359,Bunker Erich,Tiefbunker,50.98422,8.27046,JO40dx
DLBOTA,230,B/DL-0360,Bunker Koblenzer Straße ,Hochbunker,50.86755,8.00824,JO40au
DLBOTA,230,B/DL-0361,Ruthnicker Heide,,52.83911,13.04170,JO62mu
DLBOTA,230,B/DL-0362,Sonderwaffenlager Groß Döln,Munitionslager,53.00297,13.51238,JO63sa
DLBOTA,230,B/DL-0363,Shelter Groß Döln,Shelter,53.02678,13.56914,JO63sa
DLBOTA,230,B/DL-0364,Monte Pinnow ,Schutzbunker,53.48932,8.02999,JO43al
DLBOTA,230,B/DL-0365,Bunker Nagelsgasse,Hochbunker,50.36128,7.60059,JO30ti
DLBOTA,230,B/DL-0366,Hochbunker II Rostock ,Hochbunker,54.09053,12.10284,JO64bc
DLBOTA,230,B/DL-0367,Munitionsdepot Hünxe,,51.63190,6.85633,JO31kp
DLBOTA,230,B/DL-0368,Beobachtungsbunker,Typ A,51.11727,14.42220,JO71fc
DLBOTA,230,B/DL-0369,KEL Bautzen,LP 09,51.11480,14.43252,JO71fc
DLBOTA,230,B/DL-0370,Einmannbunker Schleuse friedrichsfeld,,51.62855,6.61510,JO31hp
DLBOTA,230,B/DL-0371,Bunker im Wald,,51.76948,6.00860,JO31as
DLBOTA,230,B/DL-0372,Bunker unter Realschule Neuffen,Hilfskrankenhaus,48.55057,9.37223,JN48qn
DLBOTA,230,B/DL-0373,Bunker am Kirchheimer Freihof,Zivilschutz,48.65177,9.45126,JN48rp
DLBOTA,230,B/DL-0374,Tiefbunker Hammer Landstraße / Sievekingdamm,Zivilschutzbunker,53.55568,10.04308,JO53an
DLBOTA,230,B/DL-0375,Einsatzstellung 119. Raketenbrigade Königsbrück,"Bunkerkomplex Startrampen, Führungspunkte",51.17835,14.23422,JO71ce
DLBOTA,230,B/DL-0376,Lager VP Nardt,"Bunkerkomplex Lagerbunker, Postenbunker",51.44681,14.18198,JO71ck
DLBOTA,230,B/DL-0377,Bunker ehem. Munlager Pflummern ,Munitionsbunker,48.19469,9.42524,JN48re
DLBOTA,230,B/DL-0378,Zivilschutz-Mehrzweckanlage Tränkberg ,,48.28443,9.72597,JN48ug
DLBOTA,230,B/DL-0379,Zivilschutzanlage Kornbergweg 18,,48.59276,9.64186,JN48to
DLBOTA,230,B/DL-0380,KEL Freital (Grillenburg),LP-09,50.95122,13.51841,JO60sw
DLBOTA,230,B/DL-0381,Beobacht. Bunker Talsperre Klingenberg,Beobachtungsbunker,50.90694,13.53389,JO60sv
DLBOTA,230,B/DL-0382,Munitionsbunker Waldeck,Munitionsbunker,54.02989,12.22444,JO64ca
DLBOTA,230,B/DL-0383,Munitionsbunker Dwasieden,Munitionsbunker,54.50342,13.61966,JO64tm
DLBOTA,230,B/DL-0384,Bunker Sektor F,,49.23494,12.93326,JN69lf
DLBOTA,230,B/DL-0385,Schukow Bunker,Erdbunker,52.49630,14.56504,JO72gl
DLBOTA,230,B/DL-0386,FRA-4122 ,,52.67081,13.95503,JO62xq
DLBOTA,230,B/DL-0387,ehemaliges Sonderwaffenlager Fischbach,Munitionsbunker,49.06544,7.66487,JN39tb
DLBOTA,230,B/DL-0388,ehemaliges US-Sonderwaffenlager Clausen,Munitionsbunker,49.26474,7.71300,JN39ug
DLBOTA,230,B/DL-0389,"Hochbunker Junkerstraße, Aachen",Hochbunker,50.77132,6.07300,JO30as
DLBOTA,230,B/DL-0390,"Hochbunker Scheibenstraße, Aachen",Hochbunker,50.77715,6.10199,JO30bs
DLBOTA,230,B/DL-0391,Hochbunker am Waldstadion,Hochbunker,50.74765,6.09451,JO30br
DLBOTA,230,B/DL-0392,Fernmeldebunker Aachen,,50.76719,6.10373,JO30bs
DLBOTA,230,B/DL-0393,Führungsstelle Ilbenstadt,,50.27260,8.80797,JO40jg
DLBOTA,230,B/DL-0394,Hochbunker der Bauart Winkel in Wünsdorf,Spitzbunker,52.19191,13.46852,JO62re
DLBOTA,230,B/DL-0395,Bunkeranlage Maybach I in Wünsdorf,,52.19331,13.47335,JO62re
DLBOTA,230,B/DL-0396,Bunkeranlage Maybach II in Wünsdorf,,52.18229,13.47353,JO62re
DLBOTA,230,B/DL-0397,Fernmeldebunker Zeppelin,,52.19560,13.47277,JO62re
DLBOTA,230,B/DL-0398,"Hochbunker Augustinerhof, Trier",Hochbunker,49.75158,6.63318,JN39hs
DLBOTA,230,B/DL-0399,Bunker Gosberg,NBC-Bunker,50.01924,7.42222,JO30ra
DLBOTA,230,B/DL-0400,Gewann Eisenrüttel ,,48.42746,9.43514,JN48rk
DLBOTA,230,B/DL-0401,Shelter FP Neubiberg,Shelter,48.06896,11.64866,JN58tb
DLBOTA,230,B/DL-0402,Hochbunker Buchenhain / Emscherweg,Hochbunker,52.39670,9.85090,JO42wj
DLBOTA,230,B/DL-0403,Bunker Massiner-Weg,Tiefbunker Zivilschutz,52.43928,13.42462,JO62rk
DLBOTA,230,B/DL-0404,Misburger Wasserturm,Hochbunker,52.38800,9.84270,JO42wj
DLBOTA,230,B/DL-0405,ehem. US Army Munitionslager Roggenberg PSP 27J,,49.47711,9.81163,JN49vl
DLBOTA,230,B/DL-0406,FuTK-331 (Kabina) ,Shelter   PRW 13 ,53.94708,14.05485,JO73aw
DLBOTA,230,B/DL-0407,FuTK-331 GS ,,53.95641,14.04833,JO73aw
DLBOTA,230,B/DL-0408,FuTK-331 Nachrichten ,,53.95211,14.04150,JO73aw
DLBOTA,230,B/DL-0409,Atomschutzbunker Ottobrunn,Tiefgarage (Verbunket),48.06392,11.66232,JN58tb
DLBOTA,230,B/DL-0410,GSVBw 36 Rheda-Wiedenbrück,Tiefbukner,51.82065,8.29322,JO41dt
DLBOTA,230,B/DL-0411,GSVBw 64 ,Tiefbunker,49.06769,11.75824,JN59vb
DLBOTA,230,B/DL-0412,Alter Schießstand Rhedaer-Forst,Kleinbunker,51.89364,8.33094,JO41dv
DLBOTA,230,B/DL-0413,FuTK-332 ,,54.31974,12.48612,JO64fh
DLBOTA,230,B/DL-0414,FuTK-432 ,,53.74090,10.84828,JO53kr
DLBOTA,230,B/DL-0415,FuTK-433 ,,53.41103,10.93066,JO53lj
DLBOTA,230,B/DL-0416,Shelter FP Hardenberg,Shelter,53.60664,13.31653,JO63po
DLBOTA,230,B/DL-0417,NMP Ost,FB3,53.60287,13.33792,JO63qo
DLBOTA,230,B/DL-0418,FMP Ost,FB3,53.60386,13.39059,JO63qo
DLBOTA,230,B/DL-0419,NMP West,Fb3,53.60158,13.27350,JO63po
DLBOTA,230,B/DL-0420,Richtfunk CA,SBK/ USB,52.15055,11.48228,JO52rd
DLBOTA,230,B/DL-0421,Bunker,,52.18002,12.22238,JO62ce
DLBOTA,230,B/DL-0422,Munitionsbunker ,,52.18666,12.16405,JO62be
DLBOTA,230,B/DL-0423,Luftbeobachtungsbunker,,52.20076,11.75520,JO52ve
DLBOTA,230,B/DL-0424,Bunker alte Kaserne,,52.26535,11.83645,JO52wg
DLBOTA,230,B/DL-0425,Bunker Hillersleben ,,52.28232,11.50847,JO52sg
DLBOTA,230,B/DL-0426,Kaserne Hillersleben,,52.28481,11.49095,JO52rg
DLBOTA,230,B/DL-0427,GSVBw 26 Ankum,Tiefbunker,52.55741,7.89408,JO32wn
DLBOTA,230,B/DL-0428,GSVBw 44,,49.30335,8.08276,JN49ah
DLBOTA,230,B/DL-0429,FRA 4324 Retschow,,54.05635,11.86793,JO54wb
DLBOTA,230,B/DL-0430,Bunker Mühldorfer Hart,,48.24053,12.45264,JN68ff
DLBOTA,230,B/DL-0431,Bunker Seefestung Borkum,,53.61018,6.75918,JO33jo
DLBOTA,230,B/DL-0432,Bunker Panzerbau III,,51.48638,6.95461,JO31ll
DLBOTA,230,B/DL-0433,Bunker 29,Munitionsbunker,48.20643,12.39674,JN68ee
DLBOTA,230,B/DL-0434,Shelter 1 FP Peenemünde,Shelter,54.16147,13.76156,JO64vd
DLBOTA,230,B/DL-0435,Shelter 2 FP Peenemünde,Shelter,54.16122,13.76192,JO64vd
DLBOTA,230,B/DL-0436,Shelter 3 FP Peenemünde,Shelter,54.16092,13.76269,JO64vd
DLBOTA,230,B/DL-0437,Shelter 4 FP Peenemünde,Shelter,54.16037,13.76279,JO64vd
DLBOTA,230,B/DL-0438,Shelter 5 FP Peenemünde,Shelter,54.16002,13.76333,JO64vd
DLBOTA,230,B/DL-0439,Shelter 6 FP Peenemünde,Shelter,54.15998,13.76402,JO64vd
DLBOTA,230,B/DL-0440,Shelter 7 FP Peenemünde,Shelter,54.16025,13.76604,JO64vd
DLBOTA,230,B/DL-0441,Shelter 8 FP Peenemünde,Shelter,54.15947,13.76749,JO64vd
DLBOTA,230,B/DL-0442,Shelter 9 FP Peenemünde,Shelter,54.15930,13.76487,JO64vd
DLBOTA,230,B/DL-0443,Shelter 10 FP Peenemünde,Shelter,54.15904,13.76439,JO64vd
DLBOTA,230,B/DL-0444,Shelter 11 FP Peenemünde,Shelter,54.15859,13.76379,JO64vd
DLBOTA,230,B/DL-0445,Shelter 12 FP Peenemünde,Shelter,54.15882,13.76591,JO64vd
DLBOTA,230,B/DL-0446,Shelter 13 FP Peenemünde,Shelter,54.15831,13.76516,JO64vd
DLBOTA,230,B/DL-0447,Shelter 14 FP Peenemünde,Shelter,54.15780,13.76454,JO64vd
DLBOTA,230,B/DL-0448,Shelter 15 FP Peenemünde,Shelter,54.15839,13.76662,JO64vd
DLBOTA,230,B/DL-0449,Shelter 1 FP Drewitz,Shelter,51.89516,14.53509,JO71gv
DLBOTA,230,B/DL-0450,Shelter 2 FP Drewitz,Shelter,51.89565,14.53632,JO71gv
DLBOTA,230,B/DL-0451,Shelter 3 FP Drewitz,Shelter,51.89442,14.53625,JO71gv
DLBOTA,230,B/DL-0452,Shelter 4 FP Drewitz,Shelter,51.89469,14.53847,JO71gv
DLBOTA,230,B/DL-0453,Shelter 5 FP Drewitz,Shelter,51.89559,14.53729,JO71gv
DLBOTA,230,B/DL-0454,Shelter 6 FP Drewitz,Shelter,51.89450,14.53932,JO71gv
DLBOTA,230,B/DL-0455,Bunker 1 FP Drewitz,Bunker,51.89475,14.53739,JO71gv
DLBOTA,230,B/DL-0456,Shelter 7 FP Drewitz,Shelter,51.89629,14.53945,JO71gv
DLBOTA,230,B/DL-0457,Shelter 8 FP Drewitz,Shelter,51.89595,14.54034,JO71gv
DLBOTA,230,B/DL-0458,Shelter 9 FP Drewitz,Shelter,51.89659,14.54177,JO71gv
DLBOTA,230,B/DL-0459,Bunker 2 FP Drewitz,Bunker,51.89513,14.54016,JO71gv
DLBOTA,230,B/DL-0460,Bunker 3 FP Drewitz,Bunker,51.89488,14.54121,JO71gv
DLBOTA,230,B/DL-0461,Bunker 4 FP Drewitz,Bunker,51.89610,14.54085,JO71gv
DLBOTA,230,B/DL-0462,Bunker 5 FP Drewitz,Bunker,51.89567,14.54194,JO71gv
DLBOTA,230,B/DL-0463,Shelter 10 FP Drewitz,Shelter,51.89658,14.54255,JO71gv
DLBOTA,230,B/DL-0464,Shelter 11 FP Drewitz,Shelter,51.89542,14.54321,JO71gv
DLBOTA,230,B/DL-0465,Shelter 12 FP Drewitz,Shelter,51.89610,14.54463,JO71gv
DLBOTA,230,B/DL-0466,Bunker 6 FP Drewitz,Bunker,51.89621,14.54418,JO71gv
DLBOTA,230,B/DL-0467,Shelter 13 FP Drewitz,Shelter,51.88294,14.52584,JO71gv
DLBOTA,230,B/DL-0468,Shelter 14 FP Drewitz,Shelter,51.88312,14.52189,JO71gv
DLBOTA,230,B/DL-0469,Shelter 15 FP Drewitz,Shelter,51.88277,14.51783,JO71gv
DLBOTA,230,B/DL-0470,Shelter 16 FP Drewitz,Shelter,51.88345,14.51690,JO71gv
DLBOTA,230,B/DL-0471,Shelter 17 FP Drewitz,Shelter,51.88336,14.51579,JO71gv
DLBOTA,230,B/DL-0472,Shelter 18 FP Drewitz,Shelter,51.88413,14.51910,JO71gv
DLBOTA,230,B/DL-0473,Shelter 19 FP Drewitz,Shelter,51.88417,14.52212,JO71gv
DLBOTA,230,B/DL-0474,Shelter 20 FP Drewitz,Shelter,51.88480,14.52316,JO71gv
DLBOTA,230,B/DL-0475,Shelter 21 FP Drewitz,Shelter,51.88464,14.52493,JO71gv
DLBOTA,230,B/DL-0476,Shelter 22 FP Drewitz,Shelter,51.88440,14.52609,JO71gv
DLBOTA,230,B/DL-0477,Bunker 7 FP Drewitz,Bunker,51.88767,14.54162,JO71gv
DLBOTA,230,B/DL-0478,Bunker 8 FP Drewitz,Bunker,51.88808,14.53833,JO71gv
DLBOTA,230,B/DL-0479,Bunker 9 FP Drewitz,Bunker,51.88279,14.52657,JO71gv
DLBOTA,230,B/DL-0480,Bunker 10 FP Drewitz,Bunker,51.88330,14.52339,JO71gv
DLBOTA,230,B/DL-0481,Shelter 24 FP Drewitz,Shelter,51.88277,14.52433,JO71gv
DLBOTA,230,B/DL-0482,Shelter 23 FP Drewitz,Shelter,51.88253,14.52120,JO71gv
DLBOTA,230,B/DL-0483,PAK u MG Kasematte für 12 Mann,Regelbau 116b ,49.22145,6.97117,JN39lf
DLBOTA,230,B/DL-0484,Koch-Bunker,runder Betonunterstand als Splitterschutz,49.22660,6.82170,JN39jf
DLBOTA,230,B/DL-0485,Doggerstollen,Stollensystem,49.48940,11.47956,JN59rl
DLBOTA,230,B/DL-0486,Bunker Greifswalder Oie,,54.24941,13.92319,JO64xf
DLBOTA,230,B/DL-0487,Bunker Otto-Müller-Straße,Einmannbunker,51.15214,14.99125,JO71ld
DLBOTA,230,B/DL-0488,"""Einmann-Bunker"" in Meerbusch Lank-Latum",Einmannbunker,51.18370,6.40760,JO31ee
DLBOTA,230,B/DL-0489,Deckungsgraben Schutup,Deckungsgraben,53.88915,10.79647,JO53jv
DLBOTA,230,B/DL-0490,Hochbunker Schlutup,Hochbunker,53.88932,10.79179,JO53jv
DLBOTA,230,B/DL-0491,43. FRBr ,Bugendeckung,54.16581,12.21721,JO64cd
DLBOTA,230,B/DL-0492,Bunker 1 43. FRBr,FB3,54.16627,12.21789,JO64cd
DLBOTA,230,B/DL-0493,Bunker 2 43. FRBr,FB3,54.16624,12.21799,JO64cd
DLBOTA,230,B/DL-0494,FuTA - 4301 ,,54.16462,12.21412,JO64cd
DLBOTA,230,B/DL-0495,Shelter 1 FP Allstedt,Shelter,51.38000,11.42799,JO51rj
DLBOTA,230,B/DL-0496,Shelter 2 FP Allstedt,Shelter,51.38050,11.42829,JO51rj
DLBOTA,230,B/DL-0497,Shelter 3 FP Allstedt,Shelter,51.38091,11.42875,JO51rj
